"Date","Student","Site","Location","Plot","Species","Cover"
"2024-5-6",12,"D_peatland",2,17,"Rhinanthus_angustifolius",5
"2024-5-6",12,"D_peatland",2,17,"Salix_sp",5
"2024-5-6",12,"D_peatland",2,18,"Anthoxanthum_odoratum",20
"2024-5-6",12,"D_peatland",2,18,"Cirsium_sp",40
"2024-5-6",12,"D_peatland",2,18,"Holcus_lanatus",20
"2024-5-6",12,"D_peatland",2,18,"Juncus_sp",40
"2024-5-6",12,"D_peatland",2,18,"Mosses",60
"2024-5-6",12,"D_peatland",2,18,"Ranunculus_acris",15
"2024-5-6",12,"D_peatland",2,18,"Salix_sp",30
"2024-5-6",12,"D_peatland",2,19,"Anthoxanthum_odoratum",10
"2024-5-6",12,"D_peatland",2,19,"Juncus_sp",35
"2024-5-6",12,"D_peatland",2,19,"Mosses",80
"2024-5-6",12,"D_peatland",2,19,"Salix_sp",30
"2024-5-6",12,"D_peatland",2,19,"Sparganium_erectum",10
"2024-5-6",12,"D_peatland",2,20,"Iris_pseudacorus",70
"2024-5-6",12,"D_peatland",2,20,"Juncus_sp",40
"2024-5-6",12,"D_peatland",2,20,"Lysimachia_thyrsiflora",10
"2024-5-6",12,"D_peatland",2,20,"Mosses",20
"2024-5-6",12,"D_peatland",2,20,"Ranunculus_acris",5
"2024-5-6",12,"D_peatland",2,20,"Salix_sp",2
"2024-4-29",13,"A_grassland",1,1,"Acer_pseudoplatanus",5
"2024-4-29",13,"A_grassland",1,1,"Bare_ground",5
"2024-4-29",13,"A_grassland",1,1,"Cerastium_arvense",3
"2024-4-29",13,"A_grassland",1,1,"Grasses",20
"2024-4-29",13,"A_grassland",1,1,"Hypochaeris_radicata",20
"2024-4-29",13,"A_grassland",1,1,"Mosses",15
"2024-4-29",13,"A_grassland",1,1,"Plantago_lanceolata",1
"2024-4-29",13,"A_grassland",1,1,"Ranunculus_acris",5
"2024-4-29",13,"A_grassland",1,1,"Rumex_acetosa",4
"2024-4-29",13,"A_grassland",1,1,"Sanguisorba_minor",20
"2024-4-29",13,"A_grassland",1,1,"Taraxacum_sp",2
"2024-4-29",13,"A_grassland",1,2,"Acer_pseudoplatanus",5
"2024-4-29",13,"A_grassland",1,2,"Bare_ground",10
"2024-4-29",13,"A_grassland",1,2,"Cerastium_arvense",2
"2024-4-29",13,"A_grassland",1,2,"Grasses",20
"2024-4-29",13,"A_grassland",1,2,"Hypochaeris_radicata",15
"2024-4-29",13,"A_grassland",1,2,"Mosses",20
"2024-4-29",13,"A_grassland",1,2,"Plantago_lanceolata",3
"2024-4-29",13,"A_grassland",1,2,"Ranunculus_acris",5
"2024-4-29",13,"A_grassland",1,2,"Rumex_acetosa",3
"2024-4-29",13,"A_grassland",1,2,"Sanguisorba_minor",15
"2024-4-29",13,"A_grassland",1,2,"Veronica_sp",2
"2024-4-29",13,"A_grassland",1,3,"Acer_pseudoplatanus",4
"2024-4-29",13,"A_grassland",1,3,"Bellis_perennis",1
"2024-4-29",13,"A_grassland",1,3,"Cerastium_arvense",3
"2024-4-29",13,"A_grassland",1,3,"Grasses",10
"2024-4-29",13,"A_grassland",1,3,"Hypochaeris_radicata",5
"2024-4-29",13,"A_grassland",1,3,"Mosses",40
"2024-4-29",13,"A_grassland",1,3,"Plantago_lanceolata",3
"2024-4-29",13,"A_grassland",1,3,"Ranunculus_acris",15
"2024-4-29",13,"A_grassland",1,3,"Sanguisorba_minor",17
"2024-4-29",13,"A_grassland",1,3,"Taraxacum_sp",2
"2024-4-29",13,"A_grassland",1,4,"Acer_pseudoplatanus",15
"2024-4-29",13,"A_grassland",1,4,"Cerastium_arvense",4
"2024-4-29",13,"A_grassland",1,4,"Grasses",10
"2024-4-29",13,"A_grassland",1,4,"Hypochaeris_radicata",15
"2024-4-29",13,"A_grassland",1,4,"Mosses",20
"2024-4-29",13,"A_grassland",1,4,"Plantago_lanceolata",4
"2024-4-29",13,"A_grassland",1,4,"Ranunculus_acris",5
"2024-4-29",13,"A_grassland",1,4,"Sanguisorba_minor",25
"2024-4-29",13,"A_grassland",1,4,"Veronica_sp",2
"2024-4-29",13,"A_grassland",1,5,"Acer_pseudoplatanus",5
"2024-4-29",13,"A_grassland",1,5,"Achillea_millefolium",5
"2024-4-29",13,"A_grassland",1,5,"Cerastium_arvense",1
"2024-4-29",13,"A_grassland",1,5,"Crataegus_monogyna",2
"2024-4-29",13,"A_grassland",1,5,"Grasses",9
"2024-4-29",13,"A_grassland",1,5,"Hypochaeris_radicata",15
"2024-4-29",13,"A_grassland",1,5,"Mosses",40
"2024-4-29",13,"A_grassland",1,5,"Plantago_lanceolata",10
"2024-4-29",13,"A_grassland",1,5,"Ranunculus_acris",2
"2024-4-29",13,"A_grassland",1,5,"Sanguisorba_minor",9
"2024-4-29",13,"A_grassland",1,5,"Veronica_sp",2
"2024-4-29",13,"A_grassland",1,6,"Acer_pseudoplatanus",3
"2024-4-29",13,"A_grassland",1,6,"Bare_ground",10
"2024-4-29",13,"A_grassland",1,6,"Bellis_perennis",7
"2024-4-29",13,"A_grassland",1,6,"Grasses",35
"2024-4-29",13,"A_grassland",1,6,"Hypochaeris_radicata",5
"2024-4-29",13,"A_grassland",1,6,"Mosses",10
"2024-4-29",13,"A_grassland",1,6,"Plantago_lanceolata",3
"2024-4-29",13,"A_grassland",1,6,"Ranunculus_acris",3
"2024-4-29",13,"A_grassland",1,6,"Rumex_acetosa",2
"2024-4-29",13,"A_grassland",1,6,"Sanguisorba_minor",15
"2024-4-29",13,"A_grassland",1,6,"Taraxacum_sp",7
"2024-4-29",13,"A_grassland",1,7,"Acer_pseudoplatanus",10
"2024-4-29",13,"A_grassland",1,7,"Bare_ground",5
"2024-4-29",13,"A_grassland",1,7,"Bellis_perennis",2
"2024-4-29",13,"A_grassland",1,7,"Grasses",30
"2024-4-29",13,"A_grassland",1,7,"Hypochaeris_radicata",10
"2024-4-29",13,"A_grassland",1,7,"Mosses",15
"2024-4-29",13,"A_grassland",1,7,"Plantago_lanceolata",5
"2024-4-29",13,"A_grassland",1,7,"Ranunculus_acris",2
"2024-4-29",13,"A_grassland",1,7,"Rumex_acetosa",5
"2024-4-29",13,"A_grassland",1,7,"Sanguisorba_minor",10
"2024-4-29",13,"A_grassland",1,7,"Taraxacum_sp",3
"2024-4-29",13,"A_grassland",1,7,"Veronica_sp",3
"2024-4-29",13,"A_grassland",1,8,"Acer_pseudoplatanus",10
"2024-4-29",13,"A_grassland",1,8,"Grasses",20
"2024-4-29",13,"A_grassland",1,8,"Hypochaeris_radicata",5
"2024-4-29",13,"A_grassland",1,8,"Mosses",10
"2024-4-29",13,"A_grassland",1,8,"Plantago_lanceolata",10
"2024-4-29",13,"A_grassland",1,8,"Ranunculus_acris",15
"2024-4-29",13,"A_grassland",1,8,"Rumex_acetosa",10
"2024-4-29",13,"A_grassland",1,8,"Sanguisorba_minor",5
"2024-4-29",13,"A_grassland",1,8,"Taraxacum_sp",5
"2024-4-29",13,"A_grassland",1,8,"Veronica_sp",10
"2024-4-29",13,"A_grassland",1,9,"Acer_pseudoplatanus",3
"2024-4-29",13,"A_grassland",1,9,"Cerastium_arvense",2
"2024-4-29",13,"A_grassland",1,9,"Grasses",17
"2024-4-29",13,"A_grassland",1,9,"Hypochaeris_radicata",20
"2024-4-29",13,"A_grassland",1,9,"Mosses",40
"2024-4-29",13,"A_grassland",1,9,"Ranunculus_acris",10
"2024-4-29",13,"A_grassland",1,9,"Rumex_acetosa",1
"2024-4-29",13,"A_grassland",1,9,"Sanguisorba_minor",5
"2024-4-29",13,"A_grassland",1,9,"Taraxacum_sp",2
"2024-4-29",13,"A_grassland",1,10,"Acer_pseudoplatanus",5
"2024-4-29",13,"A_grassland",1,10,"Bellis_perennis",5
"2024-4-29",13,"A_grassland",1,10,"Cerastium_arvense",1
"2024-4-29",13,"A_grassland",1,10,"Grasses",10
"2024-4-29",13,"A_grassland",1,10,"Hypochaeris_radicata",10
"2024-4-29",13,"A_grassland",1,10,"Mosses",35
"2024-4-29",13,"A_grassland",1,10,"Ranunculus_acris",15
"2024-4-29",13,"A_grassland",1,10,"Sanguisorba_minor",7
"2024-4-29",13,"A_grassland",1,10,"Taraxacum_sp",2
"2024-4-29",13,"A_grassland",1,10,"Veronica_sp",10
"2024-4-29",13,"A_grassland",2,11,"Convolvulus_arvensis",5
"2024-4-29",13,"A_grassland",2,11,"Eryngium_campestre",40
"2024-4-29",13,"A_grassland",2,11,"Eryngium_planum",5
"2024-4-29",13,"A_grassland",2,11,"Galium_mollugo",1
"2024-4-29",13,"A_grassland",2,11,"Geranium_molle",5
"2024-4-29",13,"A_grassland",2,11,"Grasses",40
"2024-4-29",13,"A_grassland",2,11,"Lamium_purpureum",4
"2024-4-29",13,"A_grassland",2,12,"Bellis_perennis",3
"2024-4-29",13,"A_grassland",2,12,"Capsella_bursa-pastoris",10
"2024-4-29",13,"A_grassland",2,12,"Eryngium_campestre",5
"2024-4-29",13,"A_grassland",2,12,"Eryngium_planum",5
"2024-4-29",13,"A_grassland",2,12,"Galium_mollugo",2
"2024-4-29",13,"A_grassland",2,12,"Geranium_molle",10
"2024-4-29",13,"A_grassland",2,12,"Grasses",50
"2024-4-29",13,"A_grassland",2,12,"Lamium_purpureum",5
"2024-4-29",13,"A_grassland",2,12,"Mosses",5
"2024-4-29",13,"A_grassland",2,12,"Trifolium_repens",4
"2024-4-29",13,"A_grassland",2,12,"Veronica_sp",1
"2024-4-29",13,"A_grassland",2,13,"Cerastium_arvense",2
"2024-4-29",13,"A_grassland",2,13,"Eryngium_campestre",15
"2024-4-29",13,"A_grassland",2,13,"Eryngium_planum",5
"2024-4-29",13,"A_grassland",2,13,"Galium_mollugo",4
"2024-4-29",13,"A_grassland",2,13,"Geranium_molle",10
"2024-4-29",13,"A_grassland",2,13,"Grasses",40
"2024-4-29",13,"A_grassland",2,13,"Lamium_purpureum",10
"2024-4-29",13,"A_grassland",2,13,"Trifolium_repens",10
"2024-4-29",13,"A_grassland",2,13,"Veronica_sp",4
"2024-4-29",13,"A_grassland",2,14,"Bellis_perennis",5
"2024-4-29",13,"A_grassland",2,14,"Cerastium_arvense",10
"2024-4-29",13,"A_grassland",2,14,"Eryngium_campestre",10
"2024-4-29",13,"A_grassland",2,14,"Eryngium_planum",1
"2024-4-29",13,"A_grassland",2,14,"Galium_mollugo",7
"2024-4-29",13,"A_grassland",2,14,"Geranium_molle",15
"2024-4-29",13,"A_grassland",2,14,"Grasses",30
"2024-4-29",13,"A_grassland",2,14,"Lamium_purpureum",5
"2024-4-29",13,"A_grassland",2,14,"Plantago_lanceolata",2
"2024-4-29",13,"A_grassland",2,14,"Taraxacum_sp",5
"2024-4-29",13,"A_grassland",2,14,"Trifolium_repens",10
"2024-4-29",13,"A_grassland",2,15,"Bellis_perennis",4
"2024-4-29",13,"A_grassland",2,15,"Cerastium_arvense",5
"2024-4-29",13,"A_grassland",2,15,"Geranium_molle",10
"2024-4-29",13,"A_grassland",2,15,"Grasses",55
"2024-4-29",13,"A_grassland",2,15,"Lotus_corniculatus",1
"2024-4-29",13,"A_grassland",2,15,"Plantago_lanceolata",5
"2024-4-29",13,"A_grassland",2,15,"Taraxacum_sp",5
"2024-4-29",13,"A_grassland",2,15,"Trifolium_repens",15
"2024-4-29",13,"A_grassland",2,16,"Bellis_perennis",1
"2024-4-29",13,"A_grassland",2,16,"Cerastium_arvense",2
"2024-4-29",13,"A_grassland",2,16,"Eryngium_campestre",30
"2024-4-29",13,"A_grassland",2,16,"Eryngium_planum",10
"2024-4-29",13,"A_grassland",2,16,"Geranium_molle",5
"2024-4-29",13,"A_grassland",2,16,"Grasses",47
"2024-4-29",13,"A_grassland",2,16,"Lamium_purpureum",3
"2024-4-29",13,"A_grassland",2,16,"Urtica_dioica",2
"2024-4-29",13,"A_grassland",2,17,"Cerastium_arvense",3
"2024-4-29",13,"A_grassland",2,17,"Eryngium_campestre",65
"2024-4-29",13,"A_grassland",2,17,"Eryngium_planum",8
"2024-4-29",13,"A_grassland",2,17,"Galium_mollugo",1
"2024-4-29",13,"A_grassland",2,17,"Geranium_molle",2
"2024-4-29",13,"A_grassland",2,17,"Grasses",19
"2024-4-29",13,"A_grassland",2,17,"Urtica_dioica",2
"2024-4-29",13,"A_grassland",2,18,"Cerastium_arvense",5
"2024-4-29",13,"A_grassland",2,18,"Eryngium_campestre",10
"2024-4-29",13,"A_grassland",2,18,"Eryngium_planum",5
"2024-4-29",13,"A_grassland",2,18,"Galium_mollugo",3
"2024-4-29",13,"A_grassland",2,18,"Geranium_molle",20
"2024-4-29",13,"A_grassland",2,18,"Grasses",57
"2024-4-29",13,"A_grassland",2,19,"Capsella_bursa-pastoris",1
"2024-4-29",13,"A_grassland",2,19,"Cerastium_arvense",10
"2024-4-29",13,"A_grassland",2,19,"Eryngium_campestre",15
"2024-4-29",13,"A_grassland",2,19,"Eryngium_planum",8
"2024-4-29",13,"A_grassland",2,19,"Geranium_molle",10
"2024-4-29",13,"A_grassland",2,19,"Grasses",40
"2024-4-29",13,"A_grassland",2,19,"Taraxacum_sp",1
"2024-4-29",13,"A_grassland",2,19,"Trifolium_repens",15
"2024-4-29",13,"A_grassland",2,20,"Cerastium_arvense",5
"2024-4-29",13,"A_grassland",2,20,"Galium_mollugo",10
"2024-4-29",13,"A_grassland",2,20,"Geranium_molle",10
"2024-4-29",13,"A_grassland",2,20,"Grasses",55
"2024-4-29",13,"A_grassland",2,20,"Lamium_purpureum",5
"2024-4-29",13,"A_grassland",2,20,"Plantago_lanceolata",4
"2024-4-29",13,"A_grassland",2,20,"Taraxacum_sp",1
"2024-4-29",13,"A_grassland",2,20,"Trifolium_repens",10
"2024-5-6",13,"B_forest",1,1,"Betula_pendula",17
"2024-5-6",13,"B_forest",1,1,"Grasses",15
"2024-5-6",13,"B_forest",1,1,"Litter",10
"2024-5-6",13,"B_forest",1,1,"Mosses",16
"2024-5-6",13,"B_forest",1,1,"Prunus_serotina",10
"2024-5-6",13,"B_forest",1,1,"Sorbus_aucuparia",27
"2024-5-6",13,"B_forest",1,1,"Vaccinium_myrtillus",60
"2024-5-6",13,"B_forest",1,2,"Betula_pendula",10
"2024-5-6",13,"B_forest",1,2,"Grasses",10
"2024-5-6",13,"B_forest",1,2,"Mosses",20
"2024-5-6",13,"B_forest",1,2,"Pinus_sylvestris",10
"2024-5-6",13,"B_forest",1,2,"Sorbus_aucuparia",20
"2024-5-6",13,"B_forest",1,2,"Vaccinium_myrtillus",95
"2024-5-6",13,"B_forest",1,3,"Litter",30
"2024-5-6",13,"B_forest",1,3,"Mosses",20
"2024-5-6",13,"B_forest",1,3,"Prunus_serotina",15
"2024-5-6",13,"B_forest",1,3,"Quercus_robur",5
"2024-5-6",13,"B_forest",1,3,"Sorbus_aucuparia",25
"2024-5-6",13,"B_forest",1,3,"Vaccinium_myrtillus",5
"2024-5-6",13,"B_forest",1,4,"Betula_pendula",10
"2024-5-6",13,"B_forest",1,4,"Grasses",10
"2024-5-6",13,"B_forest",1,4,"Mosses",35
"2024-5-6",13,"B_forest",1,4,"Pinus_sylvestris",5
"2024-5-6",13,"B_forest",1,4,"Quercus_robur",5
"2024-5-6",13,"B_forest",1,4,"Sorbus_aucuparia",20
"2024-5-6",13,"B_forest",1,4,"Vaccinium_myrtillus",15
"2024-5-6",13,"B_forest",1,5,"Betula_pendula",5
"2024-5-6",13,"B_forest",1,5,"Grasses",10
"2024-5-6",13,"B_forest",1,5,"Mosses",10
"2024-5-6",13,"B_forest",1,5,"Plantago_lanceolata",15
"2024-5-6",13,"B_forest",1,5,"Prunus_serotina",5
"2024-5-6",13,"B_forest",1,5,"Sorbus_aucuparia",10
"2024-5-6",13,"B_forest",1,5,"Vaccinium_myrtillus",45
"2024-5-6",13,"B_forest",1,6,"Grasses",25
"2024-5-6",13,"B_forest",1,6,"Litter",35
"2024-5-6",13,"B_forest",1,6,"Mosses",20
"2024-5-6",13,"B_forest",1,6,"Prunus_serotina",20
"2024-5-6",13,"B_forest",1,6,"Sorbus_aucuparia",32
"2024-5-6",13,"B_forest",1,7,"Amelanchier_lamarckii",14
"2024-5-6",13,"B_forest",1,7,"Grasses",12
"2024-5-6",13,"B_forest",1,7,"Ilex_aquifolium",3
"2024-5-6",13,"B_forest",1,7,"Litter",60
"2024-5-6",13,"B_forest",1,7,"Mosses",7
"2024-5-6",13,"B_forest",1,7,"Prunus_serotina",15
"2024-5-6",13,"B_forest",1,7,"Sorbus_aucuparia",25
"2024-5-6",13,"B_forest",1,8,"Amelanchier_lamarckii",2
"2024-5-6",13,"B_forest",1,8,"Litter",58
"2024-5-6",13,"B_forest",1,8,"Mosses",15
"2024-5-6",13,"B_forest",1,8,"Prunus_serotina",10
"2024-5-6",13,"B_forest",1,8,"Sorbus_aucuparia",15
"2024-5-6",13,"B_forest",1,9,"Amelanchier_lamarckii",1
"2024-5-6",13,"B_forest",1,9,"Grasses",20
"2024-5-6",13,"B_forest",1,9,"Litter",27
"2024-5-6",13,"B_forest",1,9,"Mosses",15
"2024-5-6",13,"B_forest",1,9,"Prunus_serotina",2
"2024-5-6",13,"B_forest",1,9,"Sorbus_aucuparia",5
"2024-5-6",13,"B_forest",1,9,"Vaccinium_myrtillus",30
"2024-5-6",13,"B_forest",1,10,"Amelanchier_lamarckii",15
"2024-5-6",13,"B_forest",1,10,"Grasses",20
"2024-5-6",13,"B_forest",1,10,"Ilex_aquifolium",10
"2024-5-6",13,"B_forest",1,10,"Litter",10
"2024-5-6",13,"B_forest",1,10,"Mosses",10
"2024-5-6",13,"B_forest",1,10,"Prunus_serotina",15
"2024-5-6",13,"B_forest",1,10,"Sorbus_aucuparia",20
"2024-5-6",13,"B_forest",2,11,"Fagus_sylvatica",1
"2024-5-6",13,"B_forest",2,11,"Grasses",5
"2024-5-6",13,"B_forest",2,11,"Litter",90
"2024-5-6",13,"B_forest",2,11,"Mosses",20
"2024-5-6",13,"B_forest",2,11,"Plantago_lanceolata",15
"2024-5-6",13,"B_forest",2,12,"Grasses",7
"2024-5-6",13,"B_forest",2,12,"Litter",85
"2024-5-6",13,"B_forest",2,12,"Mosses",10
"2024-5-6",13,"B_forest",2,12,"Plantago_lanceolata",15
"2024-5-6",13,"B_forest",2,13,"Fagus_sylvatica",1
"2024-5-6",13,"B_forest",2,13,"Grasses",5
"2024-5-6",13,"B_forest",2,13,"Mosses",15
"2024-5-6",13,"B_forest",2,13,"Plantago_lanceolata",75
"2024-5-6",13,"B_forest",2,14,"Fagus_sylvatica",1
"2024-5-6",13,"B_forest",2,14,"Litter",90
"2024-5-6",13,"B_forest",2,14,"Mosses",5
"2024-5-6",13,"B_forest",2,14,"Plantago_lanceolata",3
"2024-5-6",13,"B_forest",2,14,"Prunus_serotina",1
"2024-5-6",13,"B_forest",2,14,"Sorbus_aucuparia",2
"2024-5-6",13,"B_forest",2,15,"Fagus_sylvatica",2
"2024-5-6",13,"B_forest",2,15,"Litter",95
"2024-5-6",13,"B_forest",2,15,"Mosses",20
"2024-5-6",13,"B_forest",2,16,"Fagus_sylvatica",4
"2024-5-6",13,"B_forest",2,16,"Litter",100
"2024-5-6",13,"B_forest",2,16,"Mosses",2
"2024-5-6",13,"B_forest",2,17,"Fagus_sylvatica",2
"2024-5-6",13,"B_forest",2,17,"Litter",100
"2024-5-6",13,"B_forest",2,17,"Mosses",5
"2024-5-6",13,"B_forest",2,17,"Plantago_lanceolata",5
"2024-5-6",13,"B_forest",2,18,"Fagus_sylvatica",2
"2024-5-6",13,"B_forest",2,18,"Litter",100
"2024-5-6",13,"B_forest",2,19,"Fagus_sylvatica",5
"2024-5-6",13,"B_forest",2,19,"Litter",95
"2024-5-6",13,"B_forest",2,19,"Mosses",15
"2024-5-6",13,"B_forest",2,19,"Plantago_lanceolata",7
"2024-5-6",13,"B_forest",2,19,"Sorbus_aucuparia",5
"2024-5-6",13,"B_forest",2,20,"Fagus_sylvatica",3
"2024-5-6",13,"B_forest",2,20,"Litter",95
"2024-5-6",13,"B_forest",2,20,"Mosses",17
"2024-5-13",13,"C_heathland",1,1,"Bare_ground",25
"2024-5-13",13,"C_heathland",1,1,"Calluna_vulgaris",65
"2024-5-13",13,"C_heathland",1,1,"Grasses",5
"2024-5-13",13,"C_heathland",1,1,"Mosses",20
"2024-5-13",13,"C_heathland",1,2,"Bare_ground",20
"2024-5-13",13,"C_heathland",1,2,"Calluna_vulgaris",45
"2024-5-13",13,"C_heathland",1,2,"Grasses",15
"2024-5-13",13,"C_heathland",1,2,"Mosses",15
"2024-5-13",13,"C_heathland",1,3,"Bare_ground",20
"2024-5-13",13,"C_heathland",1,3,"Calluna_vulgaris",65
"2024-5-13",13,"C_heathland",1,3,"Grasses",5
"2024-5-13",13,"C_heathland",1,3,"Mosses",12
"2024-5-13",13,"C_heathland",1,4,"Bare_ground",10
"2024-5-13",13,"C_heathland",1,4,"Calluna_vulgaris",75
"2024-5-13",13,"C_heathland",1,4,"Mosses",15
"2024-5-13",13,"C_heathland",1,5,"Bare_ground",10
"2024-5-13",13,"C_heathland",1,5,"Calluna_vulgaris",80
"2024-5-13",13,"C_heathland",1,5,"Grasses",20
"2024-5-13",13,"C_heathland",1,5,"Mosses",40
"2024-5-13",13,"C_heathland",1,6,"Bare_ground",10
"2024-5-13",13,"C_heathland",1,6,"Calluna_vulgaris",30
"2024-5-13",13,"C_heathland",1,6,"Grasses",15
"2024-5-13",13,"C_heathland",1,6,"Mosses",35
"2024-5-13",13,"C_heathland",1,6,"Pinus_sylvestris",2
"2024-5-13",13,"C_heathland",1,7,"Bare_ground",20
"2024-5-13",13,"C_heathland",1,7,"Calluna_vulgaris",55
"2024-5-13",13,"C_heathland",1,7,"Grasses",1
"2024-5-13",13,"C_heathland",1,7,"Mosses",30
"2024-5-13",13,"C_heathland",1,8,"Bare_ground",12
"2024-5-13",13,"C_heathland",1,8,"Calluna_vulgaris",95
"2024-5-13",13,"C_heathland",1,8,"Mosses",25
"2024-5-13",13,"C_heathland",1,9,"Bare_ground",10
"2024-5-13",13,"C_heathland",1,9,"Calluna_vulgaris",80
"2024-5-13",13,"C_heathland",1,9,"Mosses",15
"2024-5-13",13,"C_heathland",1,9,"Rumex_acetosella",10
"2024-5-13",13,"C_heathland",1,10,"Bare_ground",5
"2024-5-13",13,"C_heathland",1,10,"Calluna_vulgaris",75
"2024-5-13",13,"C_heathland",1,10,"Erica_tetralix",10
"2024-5-13",13,"C_heathland",1,10,"Grasses",7
"2024-5-13",13,"C_heathland",1,10,"Mosses",25
"2024-5-13",13,"C_heathland",2,11,"Calluna_vulgaris",35
"2024-5-13",13,"C_heathland",2,11,"Grasses",40
"2024-5-13",13,"C_heathland",2,11,"Mosses",25
"2024-5-13",13,"C_heathland",2,11,"Pinus_sylvestris",15
"2024-5-13",13,"C_heathland",2,11,"Rubus_sp",15
"2024-5-13",13,"C_heathland",2,12,"Bare_ground",1
"2024-5-13",13,"C_heathland",2,12,"Calluna_vulgaris",40
"2024-5-13",13,"C_heathland",2,12,"Erica_tetralix",10
"2024-5-13",13,"C_heathland",2,12,"Grasses",35
"2024-5-13",13,"C_heathland",2,12,"Mosses",55
"2024-5-13",13,"C_heathland",2,12,"Rubus_sp",2
"2024-5-13",13,"C_heathland",2,13,"Bare_ground",5
"2024-5-13",13,"C_heathland",2,13,"Calluna_vulgaris",90
"2024-5-13",13,"C_heathland",2,13,"Mosses",35
"2024-5-13",13,"C_heathland",2,13,"Prunus_serotina",1
"2024-5-13",13,"C_heathland",2,14,"Bare_ground",5
"2024-5-13",13,"C_heathland",2,14,"Betula_pendula",2
"2024-5-13",13,"C_heathland",2,14,"Calluna_vulgaris",65
"2024-5-13",13,"C_heathland",2,14,"Erica_tetralix",10
"2024-5-13",13,"C_heathland",2,14,"Mosses",45
"2024-5-13",13,"C_heathland",2,14,"Pinus_sylvestris",5
"2024-5-13",13,"C_heathland",2,15,"Bare_ground",5
"2024-5-13",13,"C_heathland",2,15,"Calluna_vulgaris",80
"2024-5-13",13,"C_heathland",2,15,"Mosses",40
"2024-5-13",13,"C_heathland",2,16,"Calluna_vulgaris",25
"2024-5-13",13,"C_heathland",2,16,"Grasses",68
"2024-5-13",13,"C_heathland",2,16,"Mosses",20
"2024-5-13",13,"C_heathland",2,16,"Rubus_sp",37
"2024-5-13",13,"C_heathland",2,17,"Bare_ground",3
"2024-5-13",13,"C_heathland",2,17,"Calluna_vulgaris",15
"2024-5-13",13,"C_heathland",2,17,"Erica_tetralix",27
"2024-5-13",13,"C_heathland",2,17,"Grasses",37
"2024-5-13",13,"C_heathland",2,17,"Mosses",16
"2024-5-13",13,"C_heathland",2,17,"Rubus_sp",40
"2024-5-13",13,"C_heathland",2,18,"Bare_ground",5
"2024-5-13",13,"C_heathland",2,18,"Calluna_vulgaris",45
"2024-5-13",13,"C_heathland",2,18,"Erica_tetralix",5
"2024-5-13",13,"C_heathland",2,18,"Grasses",25
"2024-5-13",13,"C_heathland",2,18,"Mosses",30
"2024-5-13",13,"C_heathland",2,18,"Rubus_sp",5
"2024-5-13",13,"C_heathland",2,19,"Bare_ground",10
"2024-5-13",13,"C_heathland",2,19,"Calluna_vulgaris",75
"2024-5-13",13,"C_heathland",2,19,"Grasses",10
"2024-5-13",13,"C_heathland",2,19,"Mosses",40
"2024-5-13",13,"C_heathland",2,20,"Bare_ground",5
"2024-5-13",13,"C_heathland",2,20,"Calluna_vulgaris",70
"2024-5-13",13,"C_heathland",2,20,"Grasses",10
"2024-5-13",13,"C_heathland",2,20,"Mosses",45
"2024-5-27",13,"D_peatland",1,1,"Bare_ground",40
"2024-5-27",13,"D_peatland",1,1,"Caltha_palustris",25
"2024-5-27",13,"D_peatland",1,1,"Carex_sp",10
"2024-5-27",13,"D_peatland",1,1,"Juncus_sp",15
"2024-5-27",13,"D_peatland",1,1,"Mentha_aquatica",2
"2024-5-27",13,"D_peatland",1,1,"Salix_sp",15
"2024-5-27",13,"D_peatland",1,2,"Bare_ground",50
"2024-5-27",13,"D_peatland",1,2,"Caltha_palustris",10
"2024-5-27",13,"D_peatland",1,2,"Carex_sp",30
"2024-5-27",13,"D_peatland",1,2,"Equisetum_fluviatile",3
"2024-5-27",13,"D_peatland",1,2,"Grasses",45
"2024-5-27",13,"D_peatland",1,2,"Juncus_sp",10
"2024-5-27",13,"D_peatland",1,2,"Lysimachia_thyrsiflora",5
"2024-5-27",13,"D_peatland",1,2,"Mentha_aquatica",1
"2024-5-27",13,"D_peatland",1,2,"Salix_sp",2
"2024-5-27",13,"D_peatland",1,3,"Bare_ground",25
"2024-5-27",13,"D_peatland",1,3,"Caltha_palustris",7
"2024-5-27",13,"D_peatland",1,3,"Carex_sp",10
"2024-5-27",13,"D_peatland",1,3,"Equisetum_fluviatile",5
"2024-5-27",13,"D_peatland",1,3,"Grasses",25
"2024-5-27",13,"D_peatland",1,3,"Iris_pseudacorus",1
"2024-5-27",13,"D_peatland",1,3,"Juncus_sp",5
"2024-5-27",13,"D_peatland",1,3,"Lotus_pedunculatus",2
"2024-5-27",13,"D_peatland",1,3,"Lysimachia_thyrsiflora",5
"2024-5-27",13,"D_peatland",1,3,"Mentha_aquatica",2
"2024-5-27",13,"D_peatland",1,3,"Mosses",30
"2024-5-27",13,"D_peatland",1,3,"Salix_sp",35
"2024-5-27",13,"D_peatland",1,7,"Bare_ground",35
"2024-5-27",13,"D_peatland",1,7,"Caltha_palustris",15
"2024-5-27",13,"D_peatland",1,7,"Carex_sp",15
"2024-5-27",13,"D_peatland",1,7,"Equisetum_fluviatile",17
"2024-5-27",13,"D_peatland",1,7,"Grasses",12
"2024-5-27",13,"D_peatland",1,7,"Iris_pseudacorus",18
"2024-5-27",13,"D_peatland",1,7,"Juncus_sp",12
